Name,Phone,Address,Website,ABN,URL
Rosenow Industries Pty Ltd,(03) 5480 1555,"632 High St, Echuca VIC 3564",,84006550143,https://www.yellowpages.com.au/vic/echuca/rosenow-industries-pty-ltd-15239829-listing.html
AYOUBI CONSTRUCTIONS PTY LTD,0434 175 917,"103 Albert Rd, Hallam VIC 3803",,12677773492,https://www.yellowpages.com.au/vic/hallam/ayoubi-constructions-pty-ltd-1000002931870-listing.html
Master Glass Industries Pty Ltd,1300 555 644,"2 Wordie Pl, Padstow NSW 2211",http://www.masterglass.com.au,90000714983,https://www.yellowpages.com.au/nsw/padstow/master-glass-industries-pty-ltd-13331775-listing.html
Shield's River Redgum Furniture Timbers,0417 415 315,"45D The Back Rd, Porepunkah VIC 3740",http://www.riverredgum.com.au,88378987588,https://www.yellowpages.com.au/vic/porepunkah/shields-river-redgum-furniture-timbers-13189088-listing.html
Sam's Refined Furniture,0428 316 716,"117-119 McDougall St, Toowoomba QLD 4350",,83298792474,https://www.yellowpages.com.au/qld/toowoomba/sams-refined-furniture-15583230-listing.html
Pfitzner Furniture,(08) 8391 0492,"3 Mt Barker Rd, Totness SA 5250",http://www.pfitzner.com.au,91436577894,https://www.yellowpages.com.au/sa/totness/pfitzner-furniture-13039362-listing.html
Roy Furniture Manufacturers Pty Ltd,(02) 4587 7034,"7 Blackman Crst, South Windsor NSW 2756",http://www.royfurniture.com.au,35000048484,https://www.yellowpages.com.au/nsw/south-windsor/roy-furniture-manufacturers-pty-ltd-13142708-listing.html
Christian Cole Furniture,(03) 9350 3327,"5 Dairy Dr, Coburg North VIC 3058",http://www.christiancolefurniture.com.au,86100171339,https://www.yellowpages.com.au/vic/coburg-north/christian-cole-furniture-13152752-listing.html
Bessant Custom Furniture,(02) 4987 7225,"19 Heather St, Heatherbrae NSW 2324",http://www.bessant.com.au,70728273839,https://www.yellowpages.com.au/nsw/heatherbrae/bessant-custom-furniture-12802689-listing.html
R.H. Bullard Custom Timber Furniture,(02) 4324 8700,"26 Wollong St, Gosford NSW 2250",http://www.rhbullard.com.au,43913051647,https://www.yellowpages.com.au/nsw/gosford/rh-bullard-custom-timber-furniture-12057682-listing.html
Caulfield Cabinet Making & Joinery,0417 376 638,Caulfield VIC 3162,http://www.caulfieldcabinets.com.au,60167202136,https://www.yellowpages.com.au/vic/caulfield/caulfield-cabinet-making-joinery-12243963-listing.html
Woodsong Fine Furniture,0407 571 903,"Jue Sue Rd, Tolga QLD 4882",http://woodsongfinefurniture.com.au,20875299593,https://www.yellowpages.com.au/qld/tolga/woodsong-fine-furniture-12817100-listing.html
SP Furniture,0409 939 064,"67 Cromwell St, Perth TAS 7300",,93192771554,https://www.yellowpages.com.au/tas/perth/sp-furniture-12899448-listing.html
Valley Barrel Furniture,0447 079 975,"Hunter Bec Corner Merthyr & Barton Streets, Kurri Kurri NSW 2327",,58860354864,https://www.yellowpages.com.au/nsw/kurri-kurri/valley-barrel-furniture-15584892-listing.html
The Hardwood Refinery,(02) 4970 5558,"60 Biddulph St, Eraring NSW 2264",http://www.thehardwoodrefinery.com.au,51349204171,https://www.yellowpages.com.au/nsw/eraring/the-hardwood-refinery-12892071-listing.html
Mark Mathews Furniture,0407 112 289,Berkley Vale NSW 2261,,71873027141,https://www.yellowpages.com.au/nsw/berkley-vale/mark-mathews-furniture-15374735-listing.html
Anlee Industries Pty Ltd,(03) 9761 6794,"Unit 2 44 Burgess Rd, Bayswater North VIC 3153",http://www.anleeindustries.com.au,43121467105,https://www.yellowpages.com.au/vic/bayswater-north/anlee-industries-pty-ltd-12301140-listing.html
Martin's Fine Furniture,(03) 6431 3039,"31 Hopkinson St, South Burnie TAS 7320",,49388511879,https://www.yellowpages.com.au/tas/south-burnie/martins-fine-furniture-1000002203634-listing.html
Mal Barrett Furniture,(02) 4983 1785,"11 Giggins Rd, Heatherbrae NSW 2324",http://www.malbarrettfurniturenewcastle.com.au,47946241243,https://www.yellowpages.com.au/nsw/heatherbrae/mal-barrett-furniture-12583277-listing.html
Fat Furniture,(07) 4952 3441,"6 Cowleys Rd, Racecourse QLD 4740",,22257846338,https://www.yellowpages.com.au/qld/racecourse/fat-furniture-14842682-listing.html
Chapman Furniture,(08) 8395 0446,"Unit 3 2 Ventail Ct, Holden Hill SA 5088",,89862084915,https://www.yellowpages.com.au/sa/holden-hill/chapman-furniture-13442984-listing.html
The Timber Slabman,0414 740 198,"153 Ferry Rd, Southport QLD 4215",,81997727636,https://www.yellowpages.com.au/qld/southport/the-timber-slabman-14834458-listing.html
Urban Timber,0422 408 842,"Unit 4 6-8 Ralph Black Dr, North Wollongong NSW 2500",,36362702840,https://www.yellowpages.com.au/nsw/north-wollongong/urban-timber-1000001677142-listing.html
Blak Oak,0447 027 961,"Unit 3 46 Lysaght St, Coolum Beach QLD 4573",http://www.blakoak.com.au,21885831585,https://www.yellowpages.com.au/qld/coolum-beach/blak-oak-1000002740676-listing.html
Lacewood Furniture,(07) 3875 1577,"Unit 5/ 31 Boyland Ave, Coopers Plains QLD 4108",http://www.lacewoodfurniture.com.au,59086204211,https://www.yellowpages.com.au/qld/coopers-plains/lacewood-furniture-15054248-listing.html
Golden Oak Furniture Design,(07) 4725 0621,"3/ 315 Bayswater Rd, Garbutt QLD 4814",http://www.goldenoakfurnituredesign.com,93684124407,https://www.yellowpages.com.au/qld/garbutt/golden-oak-furniture-design-11984532-listing.html
Dewhurst Furniture,(03) 9555 0055,"2/ 30 Cochranes Rd, Moorabbin VIC 3189",http://www.dewhurstfurniture.com.au,14081472442,https://www.yellowpages.com.au/vic/moorabbin/dewhurst-furniture-12750129-listing.html
KW Kitchens & Interiors,(03) 5441 8563,,,14135582288,https://www.yellowpages.com.au/sup/kw-kitchens-interiors-14694632-listing.html
Bombora Custom Furniture,0407 906 799,"Unit 5 6 Boneyards Ave, Torquay VIC 3228",http://www.bomboracustomfurniture.com.au,76249169709,https://www.yellowpages.com.au/vic/torquay/bombora-custom-furniture-14865012-listing.html
Deep in the Woods,0414 738 112,"444 Macaulay Road, Kensington VIC 3031",http://www.deepinthewoods.com.au,96983138124,https://www.yellowpages.com.au/vic/kensington/deep-in-the-woods-1000002123608-listing.html
Interfar Furniture Systems Pty Ltd,,"219 Victoria Rd, Drummoyne NSW 2047",http://www.interfar.com.au,56109487792,https://www.yellowpages.com.au/nsw/drummoyne/interfar-furniture-systems-pty-ltd-14264077-listing.html
Ramons Fine Furniture Pty Ltd,(03) 9719 7965,"Factory 15/ 350 Settlement Rd, Thomastown VIC 3074",https://www.ramonsfinefurniture.com.au,65007281941,https://www.yellowpages.com.au/vic/thomastown/ramons-fine-furniture-pty-ltd-14387351-listing.html
Dan Witts Furniture,0406 194 756,Ranelagh TAS 7109,,39604826390,https://www.yellowpages.com.au/tas/ranelagh/dan-witts-furniture-14963599-listing.html
Harry Howard Fine Furniture,0439 731 889,"7/6 Sheffield Pl, Kelso NSW 2795",http://www.harryhoward.com,96358193693,https://www.yellowpages.com.au/nsw/kelso/harry-howard-fine-furniture-14041480-listing.html
Hausware,(07) 4096 6123,"Pioneer Ave, Malanda QLD 4885",http://hausware.com.au,87455436383,https://www.yellowpages.com.au/qld/malanda/hausware-1000002875699-listing.html
Barmakers,(03) 8790 3399,"3 Golden Leaf Close, Narre Warren South VIC 3805",http://www.barmakers.com.au,39807592966,https://www.yellowpages.com.au/vic/narre-warren-south/barmakers-1000002930773-listing.html
Vibe FM Pty Ltd,(02) 6284 3113,"6 Coal Ct, Beard ACT 2620",https://www.vibefm.com.au,93101542107,https://www.yellowpages.com.au/act/beard/vibe-fm-pty-ltd-12300771-listing.html
Custombuilt Furnishers,(07) 4152 2800,"Activity St, Bundaberg QLD 4670",,18528826069,https://www.yellowpages.com.au/qld/bundaberg/custombuilt-furnishers-12541793-listing.html
Braithwaite Innovative Joinery,0412 995 446,"47 Yass Rd, Queanbeyan ACT 2620",http://www.bij.com.au,53837090562,https://www.yellowpages.com.au/act/queanbeyan/braithwaite-innovative-joinery-12636683-listing.html
Ultimo Interiors,(08) 9201 2479,"4 Hutton St, Osborne Park WA 6017",http://www.ultimointeriors.com.au,34314232765,https://www.yellowpages.com.au/wa/osborne-park/ultimo-interiors-13138745-listing.html
K.B.'s Truss & Pre-Nail Fabrication,(07) 4922 2133,"182- 184 Alexandra St, North Rockhampton QLD 4701",,53055933376,https://www.yellowpages.com.au/qld/north-rockhampton/kbs-truss-pre-nail-fabrication-13812999-listing.html
WDM Welding & Fabrication,0413 776 139,,,54012283992,https://www.yellowpages.com.au/sup/wdm-welding-fabrication-15183604-listing.html
Gawler Steel & Timber,(08) 8523 1988,"7A Paxton St, Willaston SA 5118",http://gawlersteel.com.au,52324184841,https://www.yellowpages.com.au/sa/willaston/gawler-steel-timber-15662691-listing.html
Plantagenet Sheds & Steel,(08) 9851 2236,"Lowood Rd, Mt Barker WA 6324",,65085171115,https://www.yellowpages.com.au/wa/mt-barker/plantagenet-sheds-steel-13089935-listing.html
Style Plantation Sydney South,(02) 8399 0242,"Shop 246 747 Botany Rd, Rosebery NSW 2018",,34059915267,https://www.yellowpages.com.au/nsw/rosebery/style-plantation-sydney-south-13376404-listing.html
Regalline Cabinets & Joinery,(07) 4152 3813,"10 Production St, Bundaberg QLD 4670",http://www.regalline.com.au,68011047617,https://www.yellowpages.com.au/qld/bundaberg/regalline-cabinets-joinery-14248635-listing.html
GV Kitchens,0428 866 527s only,"15 Lemnos North Rd, Lemnos VIC 3631",https://www.gvkitchens.com.au,21719490304,https://www.yellowpages.com.au/vic/lemnos/gv-kitchens-12344545-listing.html
Darling Downs Joinery,(07) 2110 7157,"Shd 1/ 15 Rocla Ct, Toowoomba QLD 4350",http://www.darlingdownsjoinery.com.au,19754547127,https://www.yellowpages.com.au/qld/toowoomba/darling-downs-joinery-1000002862511-listing.html
Custombuilt Furnishers,(07) 4152 2800,"4 Activity St, Bundaberg QLD 4670",http://custombuiltfurnishers.com.au,18528826069,https://www.yellowpages.com.au/qld/bundaberg/custombuilt-furnishers-14264946-listing.html
Ludi-Schutz Thomas,0428 195 445s only,Tanunda SA 5352,http://www.ludi-schutz.com.au,72227464451,https://www.yellowpages.com.au/sa/tanunda/ludi-schutz-thomas-12079588-listing.html
Brian Long Cabinets,0417 769 038,"44 Supply Rd, Edmonton QLD 4869",http://www.brianlongcabinets.com.au,97741122726,https://www.yellowpages.com.au/qld/edmonton/brian-long-cabinets-1000002940064-listing.html
Castlereagh Cabinets,(02) 6848 5885,"255 Bardens Rd, Curban NSW 2827",http://www.castlereaghcabinets.com.au,28401982846,https://www.yellowpages.com.au/nsw/curban/castlereagh-cabinets-1000001818041-listing.html
Campbells Kitchen Cabinets,(07) 4774 6888,"16 Northern Link Cct, Shaw QLD 4818",https://campbellskitchens.com.au,33127267556,https://www.yellowpages.com.au/qld/shaw/campbells-kitchen-cabinets-12007038-listing.html
Coral Coast Cabinets,(07) 4151 1473,"13 Brickworks Cct, Bundaberg QLD 4670",http://www.coralcoastcabinets.com.au,27116629362,https://www.yellowpages.com.au/qld/bundaberg/coral-coast-cabinets-12058713-listing.html
Cloud Cabinetry,0439 117 890,Marshall VIC 3216,https://www.cloudcabinetry.com.au,15878424724,https://www.yellowpages.com.au/vic/marshall/cloud-cabinetry-1000002984735-listing.html
Complete Joinery Pty Ltd,(08) 8131 8502,,https://www.completejoineryadelaidehills.com.au,85315134346,https://www.yellowpages.com.au/sa/adelaide/complete-joinery-pty-ltd-1000002260217-listing.html
Gangemi Cabinet Makers Pty Ltd,(07) 4945 3932,"43 Anzac Rd, Proserpine QLD 4800",http://www.tgcm.com.au,69164231172,https://www.yellowpages.com.au/qld/proserpine/gangemi-cabinet-makers-pty-ltd-15294275-listing.html
Mack's Cabinets,(08) 8862 1187,Balaklava SA 5461,http://www.mackscabinets.com.au,82836975640,https://www.yellowpages.com.au/sa/balaklava/macks-cabinets-13168445-listing.html
My Cabinetmaker,(03) 5022 8104,"2/ 5 Luke Ct, Mildura VIC 3500",,97568127851,https://www.yellowpages.com.au/vic/mildura/my-cabinetmaker-13318031-listing.html
Peter Ferrari Furniture & Cabinetmakers,(08) 9459 6029,"12 Orchard Rd, Maddington WA 6109",http://www.ferrarifurniture.com,49066831098,https://www.yellowpages.com.au/wa/maddington/peter-ferrari-furniture-cabinetmakers-13826882-listing.html
The Cabinet Factory,(08) 9584 2392,"Unit 4 6 Thornborough Rd, Mandurah WA 6210",http://www.cabinetfactory.com.au,55723734543,https://www.yellowpages.com.au/wa/mandurah/the-cabinet-factory-14397695-listing.html
Eadie Cabinet Making,0409 601 052,"4-3 Willis Rd, Woolgoolga NSW 2456",,65116521781,https://www.yellowpages.com.au/nsw/woolgoolga/eadie-cabinet-making-15335834-listing.html
Ross Joinery Kitchens Pty Ltd,(07) 4774 5511,"447-451 Bayswater Rd, Garbutt QLD 4814",http://www.rossjoinery.com.au,94009854200,https://www.yellowpages.com.au/qld/garbutt/ross-joinery-kitchens-pty-ltd-14264818-listing.html
Geo Cabinets,(08) 9754 8468,"24 Wright St, Busselton WA 6280",https://geocabinets.com.au,28500232153,https://www.yellowpages.com.au/wa/busselton/geo-cabinets-13588033-listing.html
MITCH'S KITCHENS,0411 031 518,,,91270552114,https://www.yellowpages.com.au/vic/shepparton/mitchs-kitchens-1000002592787-listing.html
SAW Kitchens & Cabinetry,(07) 5482 5864,"62 Mt Pleasant Rd, Gympie QLD 4570",,69583975073,https://www.yellowpages.com.au/qld/gympie/saw-kitchens-cabinetry-13963241-listing.html
Moncrieff Cabinetmaking,(07) 4728 8700,"5-7 Greg Jabs Dr, Garbutt QLD 4814",http://www.moncrieffcabinets.com.au,42066410882,https://www.yellowpages.com.au/qld/garbutt/moncrieff-cabinetmaking-12117441-listing.html
Liberty Kitchens,(03) 5831 2620,"60 Williams Rd, Shepparton VIC 3630",http://www.libertykitchens.com.au,25621507505,https://www.yellowpages.com.au/vic/shepparton/liberty-kitchens-12087651-listing.html
David Hanckel Cabinets,(02) 6025 6797,"898 Metry St, Albury North NSW 2640",http://www.dhcabinets.com.au,43052404949,https://www.yellowpages.com.au/nsw/albury-north/david-hanckel-cabinets-13297563-listing.html
Italia Kitchens,(03) 9077 1719,"208A Newlands Rd, Coburg VIC 3058",https://www.facebook.com/AzcoCabinetsAndDisplays,24845645182,https://www.yellowpages.com.au/vic/coburg/italia-kitchens-15026895-listing.html
Room Design Rauchenwald,0409 764 666,"10 College Way, Boondall QLD 4034",http://rrdesign.com.au,13155751176,https://www.yellowpages.com.au/qld/boondall/room-design-rauchenwald-12804346-listing.html
Jason Gannon Cabinetmakers,(07) 3286 4944,"49 Enterprise St, Cleveland QLD 4163",http://www.jgcabinets.com.au,44668857145,https://www.yellowpages.com.au/qld/cleveland/jason-gannon-cabinetmakers-15473963-listing.html
"Willsden Joinery, Hardware, Glass & Glazing",(08) 8641 1676,"98 Railway Parade, Port Augusta SA 5700",https://www.facebook.com/WillsdenJoineryGlassandGlazing,67143963802,https://www.yellowpages.com.au/sa/port-augusta/willsden-joinery-hardware-glass-glazing-14951556-listing.html
Hansen Kitchens,(07) 4163 6306,Kingaroy QLD 4610,http://hansenkitchens.com.au,51291133154,https://www.yellowpages.com.au/qld/kingaroy/hansen-kitchens-14114914-listing.html
Advance Kitchens Pty Ltd,(07) 5491 6822,"13 Enterprise St, Caloundra QLD 4551",http://www.advancekitchens.com.au,48056077091,https://www.yellowpages.com.au/qld/caloundra/advance-kitchens-pty-ltd-12832260-listing.html
Keith Bernard Cabinets,(07) 4955 1436,"4 Crane St, Slade Point QLD 4740",https://bernardcabinets.com.au,31132395015,https://www.yellowpages.com.au/qld/slade-point/keith-bernard-cabinets-12066493-listing.html
Hargreaves Joinery,(03) 5743 2405,"2 O'Brien St, Yarrawonga VIC 3730",http://www.hargreavesjoinery.com.au,73886743689,https://www.yellowpages.com.au/vic/yarrawonga/hargreaves-joinery-12208064-listing.html
Steven's Prestige Cabinets,(08) 8254 2999,Smithfield SA 5114,http://stevensprestigecabinets.com.au,93994189842,https://www.yellowpages.com.au/sa/smithfield/stevens-prestige-cabinets-14021477-listing.html
Cabinet Impressions,0427 076 281s only,"21 Competition Way, Wangara WA 6065",https://www.facebook.com/mobilecabinetmakingservices,83801742539,https://www.yellowpages.com.au/wa/wangara/cabinet-impressions-13566712-listing.html
Benway Cabinets Pty Ltd,(03) 5672 3820,"315 White Rd, Wonthaggi VIC 3995",,21066742256,https://www.yellowpages.com.au/vic/wonthaggi/benway-cabinets-pty-ltd-13551031-listing.html
Pro-flatpacks,0438 650 059,,http://www.pro-flatpacks.com.au,21048056404,https://www.yellowpages.com.au/sup/pro-flatpacks-1000002169623-listing.html
Terry Cartwright Kitchens Pty Ltd,(03) 5752 2301,"3 McGeehan Crst, Myrtleford VIC 3737",http://www.terrycartwrightkitchens.websyte.com.au,15487441072,https://www.yellowpages.com.au/vic/myrtleford/terry-cartwright-kitchens-pty-ltd-12243502-listing.html
Paul Currie Cabinetmaking Pty Ltd,(07) 5472 8670,"20 Perwillowen Rd, Nambour QLD 4560",http://www.curriecabinets.com.au,76010745598,https://www.yellowpages.com.au/qld/nambour/paul-currie-cabinetmaking-pty-ltd-15033637-listing.html
South East Cabinet Makers,(08) 9881 2072,"19 Graham Rd, Narrogin WA 6312",,89283088787,https://www.yellowpages.com.au/wa/narrogin/south-east-cabinet-makers-13520759-listing.html
Stephenson's Kitchens & Joinery Centre,(03) 5562 8255,"15 Robson St, Warrnambool VIC 3280",http://www.stephensonskitchens.com.au,97105057163,https://www.yellowpages.com.au/vic/warrnambool/stephensons-kitchens-joinery-centre-15440206-listing.html
Top Line Furniture,0415 231 416,"3 Simper Cres, Mount Barker SA 5251",http://www.facebook.com/pages/Top-Line-Furniture/130672340304236,47649686073,https://www.yellowpages.com.au/sa/mount-barker/top-line-furniture-15036587-listing.html
JBL Cabinetmaking & Home Renovation Service,(07) 5465 1165,Laidley QLD 4341,http://www.jblcabinets.com.au,78317020972,https://www.yellowpages.com.au/qld/laidley/jbl-cabinetmaking-home-renovation-service-14495807-listing.html
Chaucer Cabinets,(03) 9728 2399,"Factory 2/ 143-145 Canterbury Rd, Kilsyth VIC 3137",http://www.chaucercabinets.com.au,31056761481,https://www.yellowpages.com.au/vic/kilsyth/chaucer-cabinets-13143729-listing.html
Independent Cabinets,0412 807 106,Gilles Plains SA 5086,http://www.independentcabinets.com.au,25281857112,https://www.yellowpages.com.au/sa/gilles-plains/independent-cabinets-14254344-listing.html
